OrderItemID,OrderID,MenuItemID,Quantity,PriceEach,LineTotal
2517,1022,2,1,4.5,4.5
2518,1023,4,1,5.25,5.25
2519,1023,8,1,6.5,6.5
2520,1023,2,1,4.5,4.5
2521,1023,9,1,7.0,7.0
2522,1024,2,1,4.5,4.5
2523,1024,3,1,4.25,4.25
2524,1025,7,1,3.25,3.25
2525,1025,1,1,3.0,3.0
2526,1026,4,1,5.25,5.25
2527,1026,6,1,2.75,2.75
2528,1027,2,1,4.5,4.5
2529,1027,5,1,4.0,4.0
2530,1027,6,1,2.75,2.75
2531,1028,3,1,4.25,4.25
2532,1029,7,1,3.25,3.25
2533,1030,5,1,4.0,4.0
2534,1030,2,1,4.5,4.5
2535,1030,2,1,4.5,4.5
2536,1031,6,1,2.75,2.75
2537,1031,6,1,2.75,2.75
2538,1031,10,1,4.75,4.75
2539,1032,2,1,4.5,4.5
2540,1032,2,1,4.5,4.5
2541,1032,3,1,4.25,4.25
2542,1032,10,1,4.75,4.75
2543,1033,8,1,6.5,6.5
2544,1033,2,1,4.5,4.5
2545,1034,8,1,6.5,6.5
2546,1034,4,1,5.25,5.25
2547,1034,9,1,7.0,7.0
2548,1035,6,1,2.75,2.75
2549,1035,8,1,6.5,6.5
2550,1035,2,1,4.5,4.5
2551,1036,10,1,4.75,4.75
2552,1036,5,1,4.0,4.0
2553,1037,4,1,5.25,5.25
2554,1038,8,1,6.5,6.5
2555,1038,9,1,7.0,7.0
2556,1039,4,1,5.25,5.25
2557,1039,3,1,4.25,4.25
2558,1039,1,1,3.0,3.0
2559,1040,4,1,5.25,5.25
2560,1040,5,1,4.0,4.0
2561,1040,5,1,4.0,4.0
2562,1041,1,1,3.0,3.0
2563,1041,3,1,4.25,4.25
2564,1041,5,1,4.0,4.0
2565,1042,9,1,7.0,7.0
2566,1042,2,1,4.5,4.5
2567,1043,9,1,7.0,7.0
2568,1044,4,1,5.25,5.25
2569,1044,5,1,4.0,4.0
2570,1044,3,1,4.25,4.25
2571,1045,5,1,4.0,4.0
2572,1045,10,1,4.75,4.75
2573,1045,9,1,7.0,7.0
2574,1045,4,1,5.25,5.25
2575,1046,10,1,4.75,4.75
2576,1046,7,1,3.25,3.25
2577,1047,3,1,4.25,4.25
2578,1047,8,1,6.5,6.5
2579,1047,3,1,4.25,4.25
2580,1047,3,1,4.25,4.25
2581,1048,1,1,3.0,3.0
2582,1048,5,1,4.0,4.0
2583,1048,3,1,4.25,4.25
2584,1049,3,1,4.25,4.25
2585,1050,2,1,4.5,4.5
2586,1050,9,1,7.0,7.0
2587,1050,3,1,4.25,4.25
2588,1050,1,1,3.0,3.0
2589,1051,3,1,4.25,4.25
2590,1052,1,1,3.0,3.0
2591,1053,4,1,5.25,5.25
2592,1054,5,1,4.0,4.0
2593,1054,6,1,2.75,2.75
2594,1055,1,1,3.0,3.0
2595,1056,9,1,7.0,7.0
2596,1057,7,1,3.25,3.25
2597,1057,7,1,3.25,3.25
2598,1058,7,1,3.25,3.25
2599,1058,2,1,4.5,4.5
2600,1059,5,1,4.0,4.0
2601,1060,6,1,2.75,2.75
2602,1061,7,1,3.25,3.25
2603,1061,9,1,7.0,7.0
2604,1062,5,1,4.0,4.0
2605,1062,10,1,4.75,4.75
2606,1063,6,1,2.75,2.75
2607,1063,5,1,4.0,4.0
2608,1063,2,1,4.5,4.5
2609,1063,1,1,3.0,3.0
2610,1064,7,1,3.25,3.25
2611,1064,8,1,6.5,6.5
2612,1065,5,1,4.0,4.0
2613,1065,3,1,4.25,4.25
2614,1065,2,1,4.5,4.5
2615,1065,6,1,2.75,2.75
2616,1066,8,1,6.5,6.5
2617,1066,7,1,3.25,3.25
2618,1066,8,1,6.5,6.5
2619,1067,4,1,5.25,5.25
2620,1067,7,1,3.25,3.25
2621,1068,7,1,3.25,3.25
2622,1068,2,1,4.5,4.5
2623,1069,4,1,5.25,5.25
2624,1070,9,1,7.0,7.0
2625,1070,8,1,6.5,6.5
2626,1070,3,1,4.25,4.25
2627,1071,5,1,4.0,4.0
2628,1071,8,1,6.5,6.5
2629,1072,4,1,5.25,5.25
2630,1072,1,1,3.0,3.0
2631,1073,7,1,3.25,3.25
2632,1074,10,1,4.75,4.75
2633,1074,3,1,4.25,4.25
2634,1074,1,1,3.0,3.0
2635,1074,3,1,4.25,4.25
2636,1075,1,1,3.0,3.0
2637,1076,8,1,6.5,6.5
2638,1076,7,1,3.25,3.25
2639,1076,6,1,2.75,2.75
2640,1077,2,1,4.5,4.5
2641,1077,3,1,4.25,4.25
2642,1077,1,1,3.0,3.0
2643,1078,1,1,3.0,3.0
2644,1078,7,1,3.25,3.25
2645,1079,10,1,4.75,4.75
2646,1079,9,1,7.0,7.0
2647,1079,5,1,4.0,4.0
2648,1080,4,1,5.25,5.25
2649,1080,7,1,3.25,3.25
2650,1081,9,1,7.0,7.0
2651,1081,10,1,4.75,4.75
2652,1082,7,1,3.25,3.25
2653,1082,7,1,3.25,3.25
2654,1082,3,1,4.25,4.25
2655,1083,5,1,4.0,4.0
2656,1083,2,1,4.5,4.5
2657,1084,9,1,7.0,7.0
2658,1084,2,1,4.5,4.5
2659,1085,4,1,5.25,5.25
2660,1086,1,1,3.0,3.0
2661,1086,1,1,3.0,3.0
2662,1086,6,1,2.75,2.75
2663,1086,2,1,4.5,4.5
2664,1087,7,1,3.25,3.25
2665,1087,6,1,2.75,2.75
2666,1087,3,1,4.25,4.25
2667,1088,1,1,3.0,3.0
2668,1088,10,1,4.75,4.75
2669,1089,3,1,4.25,4.25
2670,1089,3,1,4.25,4.25
2671,1089,8,1,6.5,6.5
2672,1090,3,1,4.25,4.25
2673,1090,3,1,4.25,4.25
2674,1091,3,1,4.25,4.25
2675,1091,6,1,2.75,2.75
2676,1091,5,1,4.0,4.0
2677,1091,6,1,2.75,2.75
2678,1092,4,1,5.25,5.25
2679,1092,10,1,4.75,4.75
2680,1093,1,1,3.0,3.0
2681,1094,2,1,4.5,4.5
2682,1094,8,1,6.5,6.5
2683,1094,6,1,2.75,2.75
2684,1094,3,1,4.25,4.25
2685,1095,6,1,2.75,2.75
2686,1095,2,1,4.5,4.5
2687,1095,2,1,4.5,4.5
2688,1096,5,1,4.0,4.0
2689,1096,8,1,6.5,6.5
2690,1096,3,1,4.25,4.25
2691,1096,2,1,4.5,4.5
2692,1097,7,1,3.25,3.25
2693,1097,7,1,3.25,3.25
2694,1097,10,1,4.75,4.75
2695,1098,6,1,2.75,2.75
2696,1098,2,1,4.5,4.5
2697,1098,7,1,3.25,3.25
2698,1099,9,1,7.0,7.0
2699,1099,1,1,3.0,3.0
2700,1100,10,1,4.75,4.75
2701,1100,7,1,3.25,3.25
2702,1101,6,1,2.75,2.75
2703,1102,7,1,3.25,3.25
2704,1102,4,1,5.25,5.25
2705,1102,7,1,3.25,3.25
2706,1102,6,1,2.75,2.75
2707,1103,8,1,6.5,6.5
2708,1103,2,1,4.5,4.5
2709,1104,3,1,4.25,4.25
2710,1104,4,1,5.25,5.25
2711,1104,6,1,2.75,2.75
2712,1104,10,1,4.75,4.75
2713,1105,7,1,3.25,3.25
2714,1105,8,1,6.5,6.5
2715,1105,4,1,5.25,5.25
2716,1106,3,1,4.25,4.25
2717,1107,8,1,6.5,6.5
2718,1107,7,1,3.25,3.25
2719,1107,9,1,7.0,7.0
2720,1108,2,1,4.5,4.5
2721,1109,6,1,2.75,2.75
2722,1109,7,1,3.25,3.25
2723,1110,6,1,2.75,2.75
2724,1110,10,1,4.75,4.75
2725,1110,7,1,3.25,3.25
2726,1110,1,1,3.0,3.0
2727,1111,6,1,2.75,2.75
2728,1111,6,1,2.75,2.75
2729,1112,6,1,2.75,2.75
2730,1112,2,1,4.5,4.5
2731,1112,7,1,3.25,3.25
2732,1112,5,1,4.0,4.0
2733,1113,8,1,6.5,6.5
2734,1113,10,1,4.75,4.75
2735,1114,9,1,7.0,7.0
2736,1114,3,1,4.25,4.25
2737,1114,10,1,4.75,4.75
2738,1114,7,1,3.25,3.25
2739,1115,5,1,4.0,4.0
2740,1116,7,1,3.25,3.25
2741,1116,7,1,3.25,3.25
2742,1116,6,1,2.75,2.75
2743,1116,6,1,2.75,2.75
2744,1117,3,1,4.25,4.25
2745,1118,9,1,7.0,7.0
2746,1118,7,1,3.25,3.25
2747,1119,10,1,4.75,4.75
2748,1119,2,1,4.5,4.5
2749,1119,2,1,4.5,4.5
2750,1120,2,1,4.5,4.5
2751,1120,8,1,6.5,6.5
2752,1120,10,1,4.75,4.75
2753,1120,9,1,7.0,7.0
2754,1121,7,1,3.25,3.25
2755,1121,4,1,5.25,5.25
2756,1121,4,1,5.25,5.25
2757,1122,4,1,5.25,5.25
2758,1123,7,1,3.25,3.25
2759,1123,1,1,3.0,3.0
2760,1123,6,1,2.75,2.75
2761,1123,4,1,5.25,5.25
2762,1124,7,1,3.25,3.25
2763,1125,9,1,7.0,7.0
2764,1125,10,1,4.75,4.75
2765,1125,6,1,2.75,2.75
2766,1126,9,1,7.0,7.0
2767,1126,7,1,3.25,3.25
2768,1127,7,1,3.25,3.25
2769,1127,3,1,4.25,4.25
2770,1128,4,1,5.25,5.25
2771,1128,2,1,4.5,4.5
2772,1128,3,1,4.25,4.25
2773,1128,9,1,7.0,7.0
2774,1129,6,1,2.75,2.75
2775,1129,4,1,5.25,5.25
2776,1130,10,1,4.75,4.75
2777,1131,3,1,4.25,4.25
2778,1132,4,1,5.25,5.25
2779,1132,4,1,5.25,5.25
2780,1133,5,1,4.0,4.0
2781,1134,2,1,4.5,4.5
2782,1135,2,1,4.5,4.5
2783,1135,2,1,4.5,4.5
2784,1136,7,1,3.25,3.25
2785,1137,7,1,3.25,3.25
2786,1137,7,1,3.25,3.25
2787,1138,5,1,4.0,4.0
2788,1138,1,1,3.0,3.0
2789,1139,6,1,2.75,2.75
2790,1140,9,1,7.0,7.0
2791,1140,5,1,4.0,4.0
2792,1141,9,1,7.0,7.0
2793,1142,4,1,5.25,5.25
2794,1143,3,1,4.25,4.25
2795,1144,6,1,2.75,2.75
2796,1145,7,1,3.25,3.25
2797,1145,9,1,7.0,7.0
2798,1145,7,1,3.25,3.25
2799,1145,4,1,5.25,5.25
2800,1146,2,1,4.5,4.5
2801,1146,10,1,4.75,4.75
2802,1146,10,1,4.75,4.75
2803,1146,5,1,4.0,4.0
2804,1147,8,1,6.5,6.5
2805,1147,7,1,3.25,3.25
2806,1147,10,1,4.75,4.75
2807,1147,5,1,4.0,4.0
2808,1148,10,1,4.75,4.75
2809,1148,6,1,2.75,2.75
2810,1149,1,1,3.0,3.0
2811,1149,9,1,7.0,7.0
2812,1150,7,1,3.25,3.25
2813,1150,1,1,3.0,3.0
2814,1150,2,1,4.5,4.5
2815,1151,4,1,5.25,5.25
2816,1151,2,1,4.5,4.5
2817,1151,4,1,5.25,5.25
2818,1152,1,1,3.0,3.0
2819,1153,8,1,6.5,6.5
2820,1153,10,1,4.75,4.75
2821,1154,5,1,4.0,4.0
2822,1154,10,1,4.75,4.75
2823,1154,4,1,5.25,5.25
2824,1154,9,1,7.0,7.0
2825,1155,10,1,4.75,4.75
2826,1156,4,1,5.25,5.25
2827,1156,1,1,3.0,3.0
2828,1157,7,1,3.25,3.25
2829,1157,2,1,4.5,4.5
2830,1157,2,1,4.5,4.5
2831,1158,4,1,5.25,5.25
2832,1158,10,1,4.75,4.75
2833,1158,1,1,3.0,3.0
2834,1158,5,1,4.0,4.0
2835,1159,5,1,4.0,4.0
2836,1159,3,1,4.25,4.25
2837,1159,7,1,3.25,3.25
2838,1159,1,1,3.0,3.0
2839,1160,1,1,3.0,3.0
2840,1160,2,1,4.5,4.5
2841,1160,8,1,6.5,6.5
2842,1161,6,1,2.75,2.75
2843,1161,6,1,2.75,2.75
2844,1161,7,1,3.25,3.25
2845,1162,7,1,3.25,3.25
2846,1163,1,1,3.0,3.0
2847,1164,2,1,4.5,4.5
2848,1164,4,1,5.25,5.25
2849,1165,1,1,3.0,3.0
2850,1165,2,1,4.5,4.5
2851,1165,1,1,3.0,3.0
2852,1166,5,1,4.0,4.0
2853,1166,3,1,4.25,4.25
2854,1166,3,1,4.25,4.25
2855,1166,10,1,4.75,4.75
2856,1167,10,1,4.75,4.75
2857,1167,7,1,3.25,3.25
2858,1168,5,1,4.0,4.0
2859,1168,6,1,2.75,2.75
2860,1168,8,1,6.5,6.5
2861,1168,4,1,5.25,5.25
2862,1169,2,1,4.5,4.5
2863,1169,2,1,4.5,4.5
2864,1170,7,1,3.25,3.25
2865,1170,4,1,5.25,5.25
2866,1170,8,1,6.5,6.5
2867,1170,2,1,4.5,4.5
2868,1171,8,1,6.5,6.5
2869,1171,3,1,4.25,4.25
2870,1171,9,1,7.0,7.0
2871,1172,8,1,6.5,6.5
2872,1172,10,1,4.75,4.75
2873,1172,9,1,7.0,7.0
2874,1172,4,1,5.25,5.25
2875,1173,7,1,3.25,3.25
2876,1173,3,1,4.25,4.25
2877,1173,5,1,4.0,4.0
2878,1174,4,1,5.25,5.25
2879,1175,8,1,6.5,6.5
2880,1176,9,1,7.0,7.0
2881,1177,7,1,3.25,3.25
2882,1177,9,1,7.0,7.0
2883,1178,5,1,4.0,4.0
2884,1178,6,1,2.75,2.75
2885,1178,2,1,4.5,4.5
2886,1178,1,1,3.0,3.0
2887,1179,4,1,5.25,5.25
2888,1179,7,1,3.25,3.25
2889,1179,3,1,4.25,4.25
2890,1180,2,1,4.5,4.5
2891,1180,1,1,3.0,3.0
2892,1180,4,1,5.25,5.25
2893,1180,2,1,4.5,4.5
2894,1181,4,1,5.25,5.25
2895,1181,2,1,4.5,4.5
2896,1181,9,1,7.0,7.0
2897,1182,5,1,4.0,4.0
2898,1182,8,1,6.5,6.5
2899,1183,10,1,4.75,4.75
2900,1183,5,1,4.0,4.0
2901,1183,1,1,3.0,3.0
2902,1184,4,1,5.25,5.25
2903,1184,3,1,4.25,4.25
2904,1184,6,1,2.75,2.75
2905,1185,3,1,4.25,4.25
2906,1185,1,1,3.0,3.0
2907,1185,8,1,6.5,6.5
2908,1185,7,1,3.25,3.25
2909,1186,3,1,4.25,4.25
2910,1187,8,1,6.5,6.5
2911,1188,10,1,4.75,4.75
2912,1189,2,1,4.5,4.5
2913,1189,2,1,4.5,4.5
2914,1190,6,1,2.75,2.75
2915,1190,9,1,7.0,7.0
2916,1190,5,1,4.0,4.0
2917,1190,8,1,6.5,6.5
2918,1191,2,1,4.5,4.5
2919,1191,5,1,4.0,4.0
2920,1191,9,1,7.0,7.0
2921,1191,1,1,3.0,3.0
2922,1192,1,1,3.0,3.0
2923,1192,4,1,5.25,5.25
2924,1192,10,1,4.75,4.75
2925,1192,7,1,3.25,3.25
2926,1193,9,1,7.0,7.0
2927,1193,8,1,6.5,6.5
2928,1193,9,1,7.0,7.0
2929,1194,7,1,3.25,3.25
2930,1194,10,1,4.75,4.75
2931,1194,7,1,3.25,3.25
2932,1195,7,1,3.25,3.25
2933,1196,1,1,3.0,3.0
2934,1197,9,1,7.0,7.0
2935,1197,5,1,4.0,4.0
2936,1198,8,1,6.5,6.5
2937,1198,5,1,4.0,4.0
2938,1198,2,1,4.5,4.5
2939,1199,5,1,4.0,4.0
2940,1199,10,1,4.75,4.75
2941,1200,7,1,3.25,3.25
2942,1201,5,1,4.0,4.0
2943,1202,4,1,5.25,5.25
2944,1202,1,1,3.0,3.0
2945,1202,8,1,6.5,6.5
2946,1203,7,1,3.25,3.25
2947,1203,2,1,4.5,4.5
2948,1203,5,1,4.0,4.0
2949,1203,5,1,4.0,4.0
2950,1204,5,1,4.0,4.0
2951,1204,3,1,4.25,4.25
2952,1205,2,1,4.5,4.5
2953,1205,5,1,4.0,4.0
2954,1205,10,1,4.75,4.75
2955,1206,3,1,4.25,4.25
2956,1207,8,1,6.5,6.5
2957,1207,6,1,2.75,2.75
2958,1207,7,1,3.25,3.25
2959,1208,9,1,7.0,7.0
2960,1209,4,1,5.25,5.25
2961,1209,10,1,4.75,4.75
2962,1209,9,1,7.0,7.0
2963,1210,7,1,3.25,3.25
2964,1211,9,1,7.0,7.0
2965,1211,8,1,6.5,6.5
2966,1211,1,1,3.0,3.0
2967,1211,2,1,4.5,4.5
2968,1212,10,1,4.75,4.75
2969,1212,2,1,4.5,4.5
2970,1212,5,1,4.0,4.0
2971,1213,9,1,7.0,7.0
2972,1213,3,1,4.25,4.25
2973,1214,3,1,4.25,4.25
2974,1214,5,1,4.0,4.0
2975,1215,10,1,4.75,4.75
2976,1215,4,1,5.25,5.25
2977,1215,2,1,4.5,4.5
2978,1215,2,1,4.5,4.5
2979,1216,4,1,5.25,5.25
2980,1216,2,1,4.5,4.5
2981,1217,1,1,3.0,3.0
2982,1217,2,1,4.5,4.5
2983,1217,5,1,4.0,4.0
2984,1217,7,1,3.25,3.25
2985,1218,10,1,4.75,4.75
2986,1218,2,1,4.5,4.5
2987,1218,7,1,3.25,3.25
2988,1218,3,1,4.25,4.25
2989,1219,3,1,4.25,4.25
2990,1219,9,1,7.0,7.0
2991,1220,10,1,4.75,4.75
2992,1221,7,1,3.25,3.25
2993,1221,2,1,4.5,4.5
2994,1221,8,1,6.5,6.5
2995,1221,7,1,3.25,3.25
2996,1222,1,1,3.0,3.0
2997,1222,10,1,4.75,4.75
2998,1222,5,1,4.0,4.0
2999,1222,1,1,3.0,3.0
3000,1223,6,1,2.75,2.75
3001,1224,1,1,3.0,3.0
3002,1224,3,1,4.25,4.25
3003,1224,6,1,2.75,2.75
3004,1225,9,1,7.0,7.0
3005,1225,2,1,4.5,4.5
3006,1225,3,1,4.25,4.25
3007,1225,3,1,4.25,4.25
3008,1226,3,1,4.25,4.25
3009,1226,5,1,4.0,4.0
3010,1226,5,1,4.0,4.0
3011,1226,7,1,3.25,3.25
3012,1227,3,1,4.25,4.25
3013,1227,6,1,2.75,2.75
3014,1227,10,1,4.75,4.75
3015,1228,1,1,3.0,3.0
3016,1229,8,1,6.5,6.5
3017,1229,6,1,2.75,2.75
3018,1229,4,1,5.25,5.25
3019,1229,4,1,5.25,5.25
3020,1230,2,1,4.5,4.5
3021,1230,1,1,3.0,3.0
3022,1230,10,1,4.75,4.75
3023,1230,5,1,4.0,4.0
3024,1231,6,1,2.75,2.75
3025,1231,2,1,4.5,4.5
3026,1232,4,1,5.25,5.25
3027,1232,5,1,4.0,4.0
3028,1233,9,1,7.0,7.0
3029,1233,4,1,5.25,5.25
3030,1233,2,1,4.5,4.5
3031,1233,10,1,4.75,4.75
3032,1234,1,1,3.0,3.0
3033,1234,3,1,4.25,4.25
3034,1235,6,1,2.75,2.75
3035,1236,10,1,4.75,4.75
3036,1236,8,1,6.5,6.5
3037,1237,8,1,6.5,6.5
3038,1238,2,1,4.5,4.5
3039,1238,2,1,4.5,4.5
3040,1238,8,1,6.5,6.5
3041,1239,4,1,5.25,5.25
3042,1240,2,1,4.5,4.5
3043,1240,3,1,4.25,4.25
3044,1240,5,1,4.0,4.0
3045,1241,7,1,3.25,3.25
3046,1241,10,1,4.75,4.75
3047,1241,1,1,3.0,3.0
3048,1242,6,1,2.75,2.75
3049,1243,1,1,3.0,3.0
3050,1243,4,1,5.25,5.25
3051,1243,8,1,6.5,6.5
3052,1244,2,1,4.5,4.5
3053,1244,7,1,3.25,3.25
3054,1244,10,1,4.75,4.75
3055,1245,2,1,4.5,4.5
3056,1246,5,1,4.0,4.0
3057,1246,4,1,5.25,5.25
3058,1246,1,1,3.0,3.0
3059,1246,1,1,3.0,3.0
3060,1247,9,1,7.0,7.0
3061,1248,7,1,3.25,3.25
3062,1248,9,1,7.0,7.0
3063,1248,3,1,4.25,4.25
3064,1248,2,1,4.5,4.5
3065,1249,4,1,5.25,5.25
3066,1249,6,1,2.75,2.75
3067,1249,7,1,3.25,3.25
3068,1250,4,1,5.25,5.25
3069,1251,4,1,5.25,5.25
3070,1252,1,1,3.0,3.0
3071,1252,6,1,2.75,2.75
3072,1252,6,1,2.75,2.75
3073,1253,10,1,4.75,4.75
3074,1253,7,1,3.25,3.25
3075,1254,5,1,4.0,4.0
3076,1255,8,1,6.5,6.5
3077,1255,5,1,4.0,4.0
3078,1256,6,1,2.75,2.75
3079,1256,9,1,7.0,7.0
3080,1256,9,1,7.0,7.0
3081,1257,5,1,4.0,4.0
3082,1257,2,1,4.5,4.5
3083,1257,4,1,5.25,5.25
3084,1257,3,1,4.25,4.25
3085,1258,6,1,2.75,2.75
3086,1259,2,1,4.5,4.5
3087,1259,1,1,3.0,3.0
3088,1259,8,1,6.5,6.5
3089,1259,1,1,3.0,3.0
3090,1260,2,1,4.5,4.5
3091,1260,1,1,3.0,3.0
3092,1260,5,1,4.0,4.0
3093,1261,8,1,6.5,6.5
3094,1261,1,1,3.0,3.0
3095,1261,4,1,5.25,5.25
3096,1261,4,1,5.25,5.25
3097,1262,5,1,4.0,4.0
3098,1263,5,1,4.0,4.0
3099,1263,10,1,4.75,4.75
3100,1263,4,1,5.25,5.25
3101,1264,1,1,3.0,3.0
3102,1264,2,1,4.5,4.5
3103,1264,9,1,7.0,7.0
3104,1264,7,1,3.25,3.25
3105,1265,3,1,4.25,4.25
3106,1265,7,1,3.25,3.25
3107,1265,8,1,6.5,6.5
3108,1266,4,1,5.25,5.25
3109,1267,1,1,3.0,3.0
3110,1267,10,1,4.75,4.75
3111,1267,5,1,4.0,4.0
3112,1267,6,1,2.75,2.75
3113,1268,5,1,4.0,4.0
3114,1269,8,1,6.5,6.5
3115,1270,9,1,7.0,7.0
3116,1270,4,1,5.25,5.25
3117,1270,7,1,3.25,3.25
3118,1270,1,1,3.0,3.0
3119,1271,8,1,6.5,6.5
3120,1272,3,1,4.25,4.25
3121,1272,10,1,4.75,4.75
3122,1273,10,1,4.75,4.75
3123,1273,6,1,2.75,2.75
3124,1273,1,1,3.0,3.0
3125,1273,9,1,7.0,7.0
3126,1274,1,1,3.0,3.0
3127,1274,6,1,2.75,2.75
3128,1274,9,1,7.0,7.0
3129,1275,9,1,7.0,7.0
3130,1276,7,1,3.25,3.25
3131,1276,2,1,4.5,4.5
3132,1276,7,1,3.25,3.25
3133,1277,7,1,3.25,3.25
3134,1277,6,1,2.75,2.75
3135,1277,8,1,6.5,6.5
3136,1278,1,1,3.0,3.0
3137,1278,5,1,4.0,4.0
3138,1278,3,1,4.25,4.25
3139,1279,9,1,7.0,7.0
3140,1279,9,1,7.0,7.0
3141,1279,10,1,4.75,4.75
3142,1280,3,1,4.25,4.25
3143,1281,10,1,4.75,4.75
3144,1281,9,1,7.0,7.0
3145,1282,10,1,4.75,4.75
3146,1283,5,1,4.0,4.0
3147,1283,4,1,5.25,5.25
3148,1283,10,1,4.75,4.75
3149,1284,4,1,5.25,5.25
3150,1284,8,1,6.5,6.5
3151,1284,6,1,2.75,2.75
3152,1285,6,1,2.75,2.75
3153,1285,2,1,4.5,4.5
3154,1285,6,1,2.75,2.75
3155,1285,9,1,7.0,7.0
3156,1286,8,1,6.5,6.5
3157,1286,7,1,3.25,3.25
3158,1287,10,1,4.75,4.75
3159,1287,3,1,4.25,4.25
3160,1287,10,1,4.75,4.75
3161,1287,5,1,4.0,4.0
3162,1288,7,1,3.25,3.25
3163,1289,3,1,4.25,4.25
3164,1289,8,1,6.5,6.5
3165,1290,9,1,7.0,7.0
3166,1290,8,1,6.5,6.5
3167,1290,2,1,4.5,4.5
3168,1291,6,1,2.75,2.75
3169,1291,3,1,4.25,4.25
3170,1291,7,1,3.25,3.25
3171,1291,9,1,7.0,7.0
3172,1292,6,1,2.75,2.75
3173,1292,10,1,4.75,4.75
3174,1292,10,1,4.75,4.75
3175,1293,8,1,6.5,6.5
3176,1293,7,1,3.25,3.25
3177,1293,8,1,6.5,6.5
3178,1294,10,1,4.75,4.75
3179,1294,9,1,7.0,7.0
3180,1295,8,1,6.5,6.5
3181,1295,3,1,4.25,4.25
3182,1295,9,1,7.0,7.0
3183,1296,5,1,4.0,4.0
3184,1296,8,1,6.5,6.5
3185,1297,6,1,2.75,2.75
3186,1297,7,1,3.25,3.25
3187,1297,6,1,2.75,2.75
3188,1298,9,1,7.0,7.0
3189,1298,5,1,4.0,4.0
3190,1298,10,1,4.75,4.75
3191,1298,10,1,4.75,4.75
3192,1299,2,1,4.5,4.5
3193,1299,5,1,4.0,4.0
3194,1300,4,1,5.25,5.25
3195,1301,10,1,4.75,4.75
3196,1302,8,1,6.5,6.5
3197,1303,9,1,7.0,7.0
3198,1303,3,1,4.25,4.25
3199,1303,8,1,6.5,6.5
3200,1303,5,1,4.0,4.0
3201,1304,7,1,3.25,3.25
3202,1304,8,1,6.5,6.5
3203,1304,5,1,4.0,4.0
3204,1304,2,1,4.5,4.5
3205,1305,2,1,4.5,4.5
3206,1305,4,1,5.25,5.25
3207,1305,2,1,4.5,4.5
3208,1306,8,1,6.5,6.5
3209,1306,9,1,7.0,7.0
3210,1306,2,1,4.5,4.5
3211,1307,9,1,7.0,7.0
3212,1307,1,1,3.0,3.0
3213,1308,4,1,5.25,5.25
3214,1308,5,1,4.0,4.0
3215,1309,5,1,4.0,4.0
3216,1309,3,1,4.25,4.25
3217,1309,4,1,5.25,5.25
3218,1309,2,1,4.5,4.5
3219,1310,2,1,4.5,4.5
3220,1310,8,1,6.5,6.5
3221,1310,9,1,7.0,7.0
3222,1310,10,1,4.75,4.75
3223,1311,5,1,4.0,4.0
3224,1311,10,1,4.75,4.75
3225,1311,7,1,3.25,3.25
3226,1311,10,1,4.75,4.75
3227,1312,5,1,4.0,4.0
3228,1312,4,1,5.25,5.25
3229,1313,10,1,4.75,4.75
3230,1313,6,1,2.75,2.75
3231,1313,9,1,7.0,7.0
3232,1313,8,1,6.5,6.5
3233,1314,7,1,3.25,3.25
3234,1314,8,1,6.5,6.5
3235,1314,6,1,2.75,2.75
3236,1315,8,1,6.5,6.5
3237,1315,6,1,2.75,2.75
3238,1316,8,1,6.5,6.5
3239,1316,8,1,6.5,6.5
3240,1317,5,1,4.0,4.0
3241,1318,9,1,7.0,7.0
3242,1319,7,1,3.25,3.25
3243,1319,8,1,6.5,6.5
3244,1319,7,1,3.25,3.25
3245,1319,7,1,3.25,3.25
3246,1320,8,1,6.5,6.5
3247,1320,7,1,3.25,3.25
3248,1320,4,1,5.25,5.25
3249,1321,3,1,4.25,4.25
3250,1321,10,1,4.75,4.75
3251,1321,9,1,7.0,7.0
3252,1322,9,1,7.0,7.0
3253,1322,2,1,4.5,4.5
3254,1322,1,1,3.0,3.0
3255,1323,9,1,7.0,7.0
3256,1323,7,1,3.25,3.25
3257,1324,4,1,5.25,5.25
3258,1324,9,1,7.0,7.0
3259,1324,4,1,5.25,5.25
3260,1324,1,1,3.0,3.0
3261,1325,8,1,6.5,6.5
3262,1325,1,1,3.0,3.0
3263,1325,3,1,4.25,4.25
3264,1325,5,1,4.0,4.0
3265,1326,5,1,4.0,4.0
3266,1327,5,1,4.0,4.0
3267,1327,2,1,4.5,4.5
3268,1328,1,1,3.0,3.0
3269,1329,10,1,4.75,4.75
3270,1329,5,1,4.0,4.0
3271,1330,5,1,4.0,4.0
3272,1330,8,1,6.5,6.5
3273,1330,4,1,5.25,5.25
3274,1331,2,1,4.5,4.5
3275,1331,4,1,5.25,5.25
3276,1331,7,1,3.25,3.25
3277,1331,9,1,7.0,7.0
3278,1332,1,1,3.0,3.0
3279,1332,8,1,6.5,6.5
3280,1332,7,1,3.25,3.25
3281,1332,6,1,2.75,2.75
3282,1333,4,1,5.25,5.25
3283,1333,8,1,6.5,6.5
3284,1333,6,1,2.75,2.75
3285,1333,8,1,6.5,6.5
3286,1334,9,1,7.0,7.0
3287,1335,3,1,4.25,4.25
3288,1336,8,1,6.5,6.5
3289,1337,10,1,4.75,4.75
3290,1337,10,1,4.75,4.75
3291,1337,7,1,3.25,3.25
