OrderID,Amount,Method,Status,TxnRef
2146,11.25,App,Completed,TXN002146
2147,14.5,App,Completed,TXN002147
2148,5.25,Cash,Completed,TXN002148
2149,19.0,Cash,Completed,TXN002149
2150,11.75,Cash,Completed,TXN002150
2151,21.25,Card,Completed,TXN002151
2152,15.75,App,Completed,TXN002152
2153,9.5,Card,Completed,TXN002153
2154,7.0,Cash,Completed,TXN002154
2155,16.5,Card,Completed,TXN002155
2156,7.0,Card,Completed,TXN002156
2157,4.5,App,Completed,TXN002157
2158,8.75,Cash,Completed,TXN002158
2159,19.25,App,Completed,TXN002159
2160,20.25,Cash,Completed,TXN002160
2161,12.5,Cash,Completed,TXN002161
2162,13.5,App,Completed,TXN002162
2163,24.75,Cash,Completed,TXN002163
2164,4.0,App,Completed,TXN002164
2165,4.0,Cash,Completed,TXN002165
2166,21.75,Card,Completed,TXN002166
2167,10.5,Cash,Completed,TXN002167
2168,7.0,App,Completed,TXN002168
2169,19.5,App,Completed,TXN002169
2170,11.0,Cash,Completed,TXN002170
2171,3.25,App,Completed,TXN002171
2172,22.25,Cash,Completed,TXN002172
2173,17.25,App,Completed,TXN002173
2174,18.0,Card,Completed,TXN002174
2175,16.75,Cash,Completed,TXN002175
2176,7.5,Card,Completed,TXN002176
2177,5.25,App,Completed,TXN002177
2178,2.75,App,Completed,TXN002178
2179,12.75,App,Completed,TXN002179
2180,4.75,Card,Completed,TXN002180
2181,8.0,Cash,Completed,TXN002181
2182,6.5,Cash,Completed,TXN002182
2183,16.5,Card,Completed,TXN002183
2184,22.25,Card,Completed,TXN002184
2185,19.5,Cash,Completed,TXN002185
2186,8.0,Cash,Completed,TXN002186
2187,15.0,App,Completed,TXN002187
2188,11.5,Card,Completed,TXN002188
2189,4.75,Card,Completed,TXN002189
2190,11.5,App,Completed,TXN002190
2191,3.25,Card,Completed,TXN002191
2192,6.0,App,Completed,TXN002192
2193,10.5,Card,Completed,TXN002193
2194,4.75,Card,Completed,TXN002194
2195,7.0,App,Completed,TXN002195
2196,16.0,App,Completed,TXN002196
2197,4.0,Cash,Completed,TXN002197
2198,17.25,Cash,Completed,TXN002198
2199,10.75,Card,Completed,TXN002199
2200,4.5,App,Completed,TXN002200
2201,6.0,Cash,Completed,TXN002201
2202,8.25,Card,Completed,TXN002202
2203,14.25,Cash,Completed,TXN002203
2204,4.25,Card,Completed,TXN002204
2205,3.0,App,Completed,TXN002205
2206,23.0,Cash,Completed,TXN002206
2207,15.75,Card,Completed,TXN002207
2208,8.25,Card,Completed,TXN002208
2209,11.25,Card,Completed,TXN002209
2210,11.0,Card,Completed,TXN002210
2211,7.0,Cash,Completed,TXN002211
2212,9.25,Cash,Completed,TXN002212
2213,13.5,App,Completed,TXN002213
2214,10.5,Card,Completed,TXN002214
2215,6.5,App,Completed,TXN002215
2216,15.0,Card,Completed,TXN002216
2217,11.0,App,Completed,TXN002217
2218,4.75,Card,Completed,TXN002218
2219,11.0,Card,Completed,TXN002219
2220,8.75,Card,Completed,TXN002220
2221,3.0,Card,Completed,TXN002221
2222,3.25,App,Completed,TXN002222
2223,3.25,App,Completed,TXN002223
2224,7.0,Cash,Completed,TXN002224
2225,13.5,Card,Completed,TXN002225
2226,9.25,App,Completed,TXN002226
2227,17.5,App,Completed,TXN002227
2228,14.0,App,Completed,TXN002228
2229,16.75,Card,Completed,TXN002229
2230,12.5,App,Completed,TXN002230
2231,21.75,App,Completed,TXN002231
2232,15.25,Card,Completed,TXN002232
2233,8.5,App,Completed,TXN002233
2234,9.5,Card,Completed,TXN002234
2235,14.0,Card,Completed,TXN002235
2236,19.0,App,Completed,TXN002236
2237,4.0,Cash,Completed,TXN002237
2238,14.5,Card,Completed,TXN002238
2239,19.25,Cash,Completed,TXN002239
2240,3.0,App,Completed,TXN002240
2241,13.25,App,Completed,TXN002241
2242,13.25,App,Completed,TXN002242
2243,16.0,App,Completed,TXN002243
2244,7.0,Card,Completed,TXN002244
2245,18.25,Cash,Completed,TXN002245
2246,15.5,App,Completed,TXN002246
2247,10.25,Card,Completed,TXN002247
2248,8.0,App,Completed,TXN002248
2249,25.75,App,Completed,TXN002249
2250,2.75,App,Completed,TXN002250
2251,4.75,Cash,Completed,TXN002251
2252,7.5,Card,Completed,TXN002252
2253,18.5,App,Completed,TXN002253
2254,6.5,Cash,Completed,TXN002254
2255,19.25,Cash,Completed,TXN002255
2256,4.5,App,Completed,TXN002256
2257,7.25,App,Completed,TXN002257
2258,16.25,Card,Completed,TXN002258
2259,11.5,Cash,Completed,TXN002259
2260,16.0,Cash,Completed,TXN002260
2261,9.25,App,Completed,TXN002261
2262,3.25,App,Completed,TXN002262
2263,13.75,Cash,Completed,TXN002263
2264,11.25,Cash,Completed,TXN002264
2265,10.5,App,Completed,TXN002265
2266,10.5,App,Completed,TXN002266
2267,3.25,Card,Completed,TXN002267
2268,17.25,Cash,Completed,TXN002268
2269,4.75,Card,Completed,TXN002269
2270,16.0,App,Completed,TXN002270
2271,8.25,Cash,Completed,TXN002271
2272,20.25,Card,Completed,TXN002272
2273,14.25,App,Completed,TXN002273
2274,15.75,Cash,Completed,TXN002274
2275,4.75,Card,Completed,TXN002275
2276,20.75,App,Completed,TXN002276
2277,10.0,Card,Completed,TXN002277
2278,8.75,App,Completed,TXN002278
2279,19.0,Card,Completed,TXN002279
2280,13.25,Card,Completed,TXN002280
2281,18.0,Card,Completed,TXN002281
2282,12.5,Cash,Completed,TXN002282
2283,12.25,App,Completed,TXN002283
2284,16.75,App,Completed,TXN002284
2285,4.75,Card,Completed,TXN002285
2286,12.25,Card,Completed,TXN002286
2287,4.75,Cash,Completed,TXN002287
2288,14.75,Cash,Completed,TXN002288
2289,6.75,App,Completed,TXN002289
2290,4.25,Card,Completed,TXN002290
2291,6.25,Card,Completed,TXN002291
2292,17.0,App,Completed,TXN002292
2293,20.75,Cash,Completed,TXN002293
2294,3.0,Card,Completed,TXN002294
2295,13.0,Cash,Completed,TXN002295
2296,8.25,Cash,Completed,TXN002296
2297,5.25,App,Completed,TXN002297
2298,10.75,App,Completed,TXN002298
2299,10.75,Card,Completed,TXN002299
2300,21.5,Card,Completed,TXN002300
2301,20.5,Card,Completed,TXN002301
2302,6.0,App,Completed,TXN002302
2303,5.5,Cash,Completed,TXN002303
2304,4.5,Card,Completed,TXN002304
2305,8.5,Card,Completed,TXN002305
2306,4.25,Cash,Completed,TXN002306
2307,9.25,App,Completed,TXN002307
2308,4.75,Card,Completed,TXN002308
2309,7.0,Cash,Completed,TXN002309
2310,9.0,Card,Completed,TXN002310
2311,7.75,Cash,Completed,TXN002311
2312,18.75,Cash,Completed,TXN002312
2313,4.25,App,Completed,TXN002313
2314,8.5,Cash,Completed,TXN002314
2315,16.75,Card,Completed,TXN002315
2316,4.75,Cash,Completed,TXN002316
2317,2.75,Cash,Completed,TXN002317
2318,17.75,Card,Completed,TXN002318
2319,15.0,App,Completed,TXN002319
2320,9.75,Card,Completed,TXN002320
2321,17.75,App,Completed,TXN002321
2322,20.0,App,Completed,TXN002322
2323,7.0,App,Completed,TXN002323
2324,11.0,Card,Completed,TXN002324
2325,10.75,Card,Completed,TXN002325
2326,4.0,Card,Completed,TXN002326
2327,16.5,Cash,Completed,TXN002327
2328,4.25,App,Completed,TXN002328
2329,4.0,App,Completed,TXN002329
2330,18.0,Card,Completed,TXN002330
2331,4.25,App,Completed,TXN002331
2332,3.25,Cash,Completed,TXN002332
2333,2.75,Card,Completed,TXN002333
2334,12.5,Cash,Completed,TXN002334
2335,9.25,Card,Completed,TXN002335
2336,15.0,App,Completed,TXN002336
2337,3.0,App,Completed,TXN002337
2338,4.75,App,Completed,TXN002338
2339,2.75,Cash,Completed,TXN002339
2340,18.0,Cash,Completed,TXN002340
2341,9.75,Card,Completed,TXN002341
2342,15.75,Cash,Completed,TXN002342
2343,11.75,Card,Completed,TXN002343
2344,7.75,Card,Completed,TXN002344
2345,15.75,Cash,Completed,TXN002345
2346,4.75,App,Completed,TXN002346
2347,14.0,App,Completed,TXN002347
2348,9.75,Cash,Completed,TXN002348
2349,12.75,Card,Completed,TXN002349
2350,13.5,Card,Completed,TXN002350
2351,13.0,App,Completed,TXN002351
2352,15.75,App,Completed,TXN002352
2353,13.25,App,Completed,TXN002353
2354,11.25,App,Completed,TXN002354
2355,8.75,Card,Completed,TXN002355
2356,4.75,Cash,Completed,TXN002356
2357,12.25,Cash,Completed,TXN002357
2358,19.25,Cash,Completed,TXN002358
2359,7.5,Cash,Completed,TXN002359
2360,4.0,Card,Completed,TXN002360
2361,7.5,Cash,Completed,TXN002361
2362,9.5,Cash,Completed,TXN002362
2363,7.5,Card,Completed,TXN002363
2364,13.0,Card,Completed,TXN002364
2365,7.0,App,Completed,TXN002365
2366,17.5,Card,Completed,TXN002366
2367,7.0,Card,Completed,TXN002367
2368,18.75,Card,Completed,TXN002368
2369,11.75,Cash,Completed,TXN002369
2370,2.75,Cash,Completed,TXN002370
2371,12.75,Card,Completed,TXN002371
2372,8.75,Card,Completed,TXN002372
2373,7.75,Cash,Completed,TXN002373
2374,5.25,Cash,Completed,TXN002374
2375,17.0,App,Completed,TXN002375
2376,14.5,App,Completed,TXN002376
2377,15.0,Card,Completed,TXN002377
2378,8.5,App,Completed,TXN002378
2379,10.0,App,Completed,TXN002379
2380,4.0,App,Completed,TXN002380
2381,6.5,Card,Completed,TXN002381
2382,7.0,Cash,Completed,TXN002382
2383,7.0,Cash,Completed,TXN002383
2384,4.5,Card,Completed,TXN002384
2385,19.5,Card,Completed,TXN002385
2386,6.5,App,Completed,TXN002386
2387,21.0,App,Completed,TXN002387
2388,9.5,Card,Completed,TXN002388
2389,4.75,App,Completed,TXN002389
2390,8.5,Card,Completed,TXN002390
2391,11.0,Cash,Completed,TXN002391
2392,9.0,App,Completed,TXN002392
2393,16.75,Cash,Completed,TXN002393
2394,11.75,Cash,Completed,TXN002394
2395,7.0,Card,Completed,TXN002395
2396,13.25,Cash,Completed,TXN002396
2397,4.25,Cash,Completed,TXN002397
2398,3.25,Card,Completed,TXN002398
2399,10.0,Card,Completed,TXN002399
2400,17.5,App,Completed,TXN002400
2401,4.25,Card,Completed,TXN002401
2402,7.5,Card,Completed,TXN002402
2403,8.75,Cash,Completed,TXN002403
2404,21.5,Card,Completed,TXN002404
2405,8.75,App,Completed,TXN002405
2406,4.75,Cash,Completed,TXN002406
2407,17.0,Card,Completed,TXN002407
2408,18.0,App,Completed,TXN002408
2409,3.25,Card,Completed,TXN002409
2410,14.0,Card,Completed,TXN002410
2411,2.75,Card,Completed,TXN002411
2412,19.25,Cash,Completed,TXN002412
2413,3.0,Cash,Completed,TXN002413
2414,18.25,App,Completed,TXN002414
2415,17.0,Cash,Completed,TXN002415
2416,8.75,Cash,Completed,TXN002416
2417,11.75,Cash,Completed,TXN002417
2418,13.0,App,Completed,TXN002418
2419,8.0,App,Completed,TXN002419
2420,5.5,App,Completed,TXN002420
2421,16.5,Cash,Completed,TXN002421
2422,13.25,App,Completed,TXN002422
2423,12.5,Cash,Completed,TXN002423
2424,8.0,App,Completed,TXN002424
2425,10.25,Cash,Completed,TXN002425
2426,8.25,App,Completed,TXN002426
2427,11.25,App,Completed,TXN002427
2428,5.25,App,Completed,TXN002428
2429,7.25,Card,Completed,TXN002429
2430,15.0,Cash,Completed,TXN002430
2431,7.25,Cash,Completed,TXN002431
2432,12.0,Card,Completed,TXN002432
2433,7.25,Card,Completed,TXN002433
2434,13.0,Card,Completed,TXN002434
2435,17.75,App,Completed,TXN002435
2436,13.75,Card,Completed,TXN002436
2437,17.5,App,Completed,TXN002437
2438,5.25,App,Completed,TXN002438
2439,5.25,App,Completed,TXN002439
2440,7.5,Cash,Completed,TXN002440
2441,20.0,App,Completed,TXN002441
2442,11.0,Cash,Completed,TXN002442
2443,19.0,App,Completed,TXN002443
2444,12.5,Cash,Completed,TXN002444
2445,16.75,Card,Completed,TXN002445
2446,9.5,App,Completed,TXN002446
2447,4.25,App,Completed,TXN002447
2448,8.25,Card,Completed,TXN002448
2449,18.75,App,Completed,TXN002449
2450,12.5,App,Completed,TXN002450
2451,4.5,Cash,Completed,TXN002451
2452,17.75,App,Completed,TXN002452
2453,11.0,Card,Completed,TXN002453
2454,6.5,App,Completed,TXN002454
2455,12.75,Cash,Completed,TXN002455
2456,6.5,App,Completed,TXN002456
2457,7.0,Cash,Completed,TXN002457
2458,17.75,App,Completed,TXN002458
2459,12.5,Card,Completed,TXN002459
2460,22.0,Cash,Completed,TXN002460
2461,18.0,Card,Completed,TXN002461
2462,7.0,Card,Completed,TXN002462
2463,4.5,Cash,Completed,TXN002463
2464,9.0,App,Completed,TXN002464
2465,15.5,Cash,Completed,TXN002465
2466,21.5,Card,Completed,TXN002466
2467,7.75,Cash,Completed,TXN002467
2468,13.25,App,Completed,TXN002468
2469,8.0,App,Completed,TXN002469
2470,19.25,Card,Completed,TXN002470
2471,5.75,Cash,Completed,TXN002471
2472,4.75,Cash,Completed,TXN002472
2473,16.25,App,Completed,TXN002473
2474,7.5,App,Completed,TXN002474
2475,20.0,Cash,Completed,TXN002475
2476,3.25,App,Completed,TXN002476
2477,9.0,Cash,Completed,TXN002477
2478,11.75,Card,Completed,TXN002478
2479,10.75,Card,Completed,TXN002479
2480,7.5,Card,Completed,TXN002480
2481,3.25,Cash,Completed,TXN002481
2482,7.0,Cash,Completed,TXN002482
2483,5.25,Card,Completed,TXN002483
2484,8.75,Card,Completed,TXN002484
2485,7.25,Card,Completed,TXN002485
2486,14.5,App,Completed,TXN002486
2487,16.25,App,Completed,TXN002487
2488,3.25,Cash,Completed,TXN002488
2489,3.25,App,Completed,TXN002489
2490,9.75,App,Completed,TXN002490
2491,11.75,Cash,Completed,TXN002491
2492,4.75,App,Completed,TXN002492
2493,9.75,Cash,Completed,TXN002493
2494,16.75,Cash,Completed,TXN002494
2495,6.5,App,Completed,TXN002495
2496,4.25,App,Completed,TXN002496
2497,3.0,Card,Completed,TXN002497
2498,4.25,Cash,Completed,TXN002498
2499,16.5,Card,Completed,TXN002499
2500,7.5,App,Completed,TXN002500
2501,9.25,Card,Completed,TXN002501
2502,14.5,Card,Completed,TXN002502
2503,6.5,App,Completed,TXN002503
2504,9.75,App,Completed,TXN002504
2505,20.25,Card,Completed,TXN002505
2506,7.0,App,Completed,TXN002506
2507,20.0,Card,Completed,TXN002507
2508,11.25,Card,Completed,TXN002508
2509,11.5,Card,Completed,TXN002509
2510,15.5,App,Completed,TXN002510
2511,20.75,Cash,Completed,TXN002511
2512,7.0,Cash,Completed,TXN002512
2513,9.25,App,Completed,TXN002513
2514,22.5,App,Completed,TXN002514
2515,13.5,Cash,Completed,TXN002515
2516,13.5,Cash,Completed,TXN002516
2517,21.0,Card,Completed,TXN002517
2518,14.0,Card,Completed,TXN002518
2519,17.75,App,Completed,TXN002519
2520,19.75,Card,Completed,TXN002520
2521,21.5,App,Completed,TXN002521
2522,20.75,App,Completed,TXN002522
2523,22.25,Cash,Completed,TXN002523
2524,23.25,Cash,Completed,TXN002524
2525,12.0,Cash,Completed,TXN002525
2526,7.5,Card,Completed,TXN002526
2527,3.25,Card,Completed,TXN002527
2528,7.0,App,Completed,TXN002528
2529,16.75,App,Completed,TXN002529
2530,2.75,App,Completed,TXN002530
2531,14.25,App,Completed,TXN002531
2532,11.75,Card,Completed,TXN002532
2533,4.75,Cash,Completed,TXN002533
2534,11.75,Card,Completed,TXN002534
2535,21.25,App,Completed,TXN002535
2536,13.5,Card,Completed,TXN002536
2537,13.0,Cash,Completed,TXN002537
2538,17.25,Cash,Completed,TXN002538
2539,6.0,Cash,Completed,TXN002539
2540,14.5,App,Completed,TXN002540
2541,13.75,Cash,Completed,TXN002541
2542,14.0,Card,Completed,TXN002542
2543,15.5,Cash,Completed,TXN002543
2544,7.75,Card,Completed,TXN002544
2545,10.75,Card,Completed,TXN002545
2546,7.5,Cash,Completed,TXN002546
2547,11.25,Card,Completed,TXN002547
2548,14.0,Cash,Completed,TXN002548
2549,13.0,Card,Completed,TXN002549
2550,15.75,Cash,Completed,TXN002550
2551,10.5,Card,Completed,TXN002551
2552,13.5,Cash,Completed,TXN002552
2553,5.75,Cash,Completed,TXN002553
2554,9.75,App,Completed,TXN002554
2555,5.25,Cash,Completed,TXN002555
2556,23.5,App,Completed,TXN002556
2557,17.75,App,Completed,TXN002557
2558,14.25,Card,Completed,TXN002558
2559,16.0,Cash,Completed,TXN002559
2560,2.75,Card,Completed,TXN002560
2561,20.75,Cash,Completed,TXN002561
2562,13.75,Cash,Completed,TXN002562
2563,13.0,App,Completed,TXN002563
2564,4.5,App,Completed,TXN002564
2565,7.0,Cash,Completed,TXN002565
2566,9.0,App,Completed,TXN002566
2567,7.25,Cash,Completed,TXN002567
2568,18.25,App,Completed,TXN002568
2569,18.25,Cash,Completed,TXN002569
2570,8.75,App,Completed,TXN002570
2571,11.0,App,Completed,TXN002571
2572,6.5,App,Completed,TXN002572
2573,11.25,App,Completed,TXN002573
2574,10.25,Cash,Completed,TXN002574
2575,5.25,App,Completed,TXN002575
2576,4.5,Cash,Completed,TXN002576
2577,10.5,Cash,Completed,TXN002577
2578,6.5,App,Completed,TXN002578
2579,18.0,Card,Completed,TXN002579
2580,15.25,App,Completed,TXN002580
2581,4.75,App,Completed,TXN002581
2582,13.75,Card,Completed,TXN002582
2583,4.75,App,Completed,TXN002583
2584,4.0,Card,Completed,TXN002584
2585,11.75,Card,Completed,TXN002585
2586,6.5,App,Completed,TXN002586
2587,15.0,Card,Completed,TXN002587
2588,7.75,Card,Completed,TXN002588
2589,15.75,Cash,Completed,TXN002589
2590,21.25,Cash,Completed,TXN002590
2591,3.25,Cash,Completed,TXN002591
2592,13.0,Card,Completed,TXN002592
2593,2.75,Cash,Completed,TXN002593
2594,15.75,Card,Completed,TXN002594
2595,15.0,Card,Completed,TXN002595
2596,12.75,Cash,Completed,TXN002596
2597,16.5,Card,Completed,TXN002597
2598,11.5,Card,Completed,TXN002598
2599,21.5,Cash,Completed,TXN002599
2600,3.25,Card,Completed,TXN002600
2601,11.25,App,Completed,TXN002601
2602,10.0,App,Completed,TXN002602
2603,21.75,Card,Completed,TXN002603
2604,16.25,Card,Completed,TXN002604
2605,13.5,Card,Completed,TXN002605
2606,10.5,App,Completed,TXN002606
2607,4.0,Cash,Completed,TXN002607
2608,4.75,App,Completed,TXN002608
2609,4.25,Card,Completed,TXN002609
2610,11.25,Cash,Completed,TXN002610
2611,9.25,App,Completed,TXN002611
2612,17.75,App,Completed,TXN002612
2613,14.5,App,Completed,TXN002613
2614,4.75,App,Completed,TXN002614
2615,16.5,Card,Completed,TXN002615
2616,7.25,App,Completed,TXN002616
2617,7.25,Card,Completed,TXN002617
2618,4.0,Card,Completed,TXN002618
2619,7.0,Cash,Completed,TXN002619
2620,18.0,Card,Completed,TXN002620
2621,10.25,Cash,Completed,TXN002621
2622,4.25,App,Completed,TXN002622
2623,6.5,App,Completed,TXN002623
2624,10.25,App,Completed,TXN002624
2625,13.5,Cash,Completed,TXN002625
2626,10.75,Card,Completed,TXN002626
2627,5.25,App,Completed,TXN002627
2628,5.25,Card,Completed,TXN002628
2629,3.25,App,Completed,TXN002629
2630,4.0,Card,Completed,TXN002630
2631,6.5,Cash,Completed,TXN002631
2632,17.5,Card,Completed,TXN002632
2633,7.0,Cash,Completed,TXN002633
2634,4.25,App,Completed,TXN002634
2635,4.25,Card,Completed,TXN002635
2636,17.0,App,Completed,TXN002636
2637,7.5,Cash,Completed,TXN002637
2638,19.0,Card,Completed,TXN002638
2639,6.75,App,Completed,TXN002639
2640,3.25,Cash,Completed,TXN002640
2641,10.25,App,Completed,TXN002641
2642,16.75,Cash,Completed,TXN002642
2643,3.0,Cash,Completed,TXN002643
2644,19.25,Cash,Completed,TXN002644
2645,4.75,App,Completed,TXN002645
2646,3.25,Cash,Completed,TXN002646
2647,8.0,App,Completed,TXN002647
2648,16.5,Cash,Completed,TXN002648
2649,7.25,Cash,Completed,TXN002649
2650,5.75,Card,Completed,TXN002650
2651,3.0,Card,Completed,TXN002651
2652,7.25,App,Completed,TXN002652
2653,4.0,Card,Completed,TXN002653
2654,11.25,Card,Completed,TXN002654
2655,16.75,App,Completed,TXN002655
2656,14.25,Cash,Completed,TXN002656
2657,7.75,Cash,Completed,TXN002657
2658,4.5,Card,Completed,TXN002658
2659,13.75,Cash,Completed,TXN002659
2660,5.25,Cash,Completed,TXN002660
2661,13.25,Card,Completed,TXN002661
2662,15.5,Cash,Completed,TXN002662
2663,17.0,Cash,Completed,TXN002663
2664,14.25,App,Completed,TXN002664
2665,12.25,App,Completed,TXN002665
2666,7.5,Cash,Completed,TXN002666
2667,16.0,Cash,Completed,TXN002667
2668,9.25,Cash,Completed,TXN002668
2669,9.25,Cash,Completed,TXN002669
2670,7.0,App,Completed,TXN002670
2671,11.75,Card,Completed,TXN002671
2672,8.25,Card,Completed,TXN002672
2673,4.5,Cash,Completed,TXN002673
2674,16.25,Card,Completed,TXN002674
2675,2.75,App,Completed,TXN002675
2676,14.5,Cash,Completed,TXN002676
2677,15.5,Cash,Completed,TXN002677
2678,16.75,Card,Completed,TXN002678
2679,16.25,Card,Completed,TXN002679
2680,18.25,Card,Completed,TXN002680
2681,19.75,App,Completed,TXN002681
2682,11.75,App,Completed,TXN002682
2683,15.25,App,Completed,TXN002683
2684,5.25,App,Completed,TXN002684
2685,7.0,Card,Completed,TXN002685
2686,13.75,App,Completed,TXN002686
2687,4.0,Card,Completed,TXN002687
2688,4.25,Cash,Completed,TXN002688
2689,11.75,App,Completed,TXN002689
2690,3.25,App,Completed,TXN002690
2691,4.75,Card,Completed,TXN002691
2692,11.75,App,Completed,TXN002692
2693,12.75,Cash,Completed,TXN002693
2694,16.5,App,Completed,TXN002694
2695,3.0,Cash,Completed,TXN002695
2696,4.25,App,Completed,TXN002696
2697,4.0,Card,Completed,TXN002697
2698,19.0,Card,Completed,TXN002698
2699,5.25,Card,Completed,TXN002699
2700,4.5,Cash,Completed,TXN002700
2701,16.25,Card,Completed,TXN002701
2702,15.0,Card,Completed,TXN002702
2703,13.25,App,Completed,TXN002703
2704,4.5,Cash,Completed,TXN002704
2705,9.75,Cash,Completed,TXN002705
2706,24.75,Card,Completed,TXN002706
2707,11.25,Card,Completed,TXN002707
2708,15.5,App,Completed,TXN002708
2709,18.5,App,Completed,TXN002709
2710,17.5,App,Completed,TXN002710
2711,9.5,Cash,Completed,TXN002711
2712,11.0,Card,Completed,TXN002712
2713,3.0,Cash,Completed,TXN002713
2714,9.5,Cash,Completed,TXN002714
2715,17.75,Cash,Completed,TXN002715
2716,3.25,Cash,Completed,TXN002716
2717,3.25,App,Completed,TXN002717
2718,11.5,Card,Completed,TXN002718
2719,12.0,Card,Completed,TXN002719
2720,9.25,App,Completed,TXN002720
2721,16.75,Card,Completed,TXN002721
2722,2.75,Cash,Completed,TXN002722
2723,19.5,Cash,Completed,TXN002723
2724,7.5,App,Completed,TXN002724
2725,3.0,App,Completed,TXN002725
2726,18.0,Card,Completed,TXN002726
2727,11.5,Cash,Completed,TXN002727
2728,14.0,Cash,Completed,TXN002728
2729,2.75,App,Completed,TXN002729
2730,4.75,Card,Completed,TXN002730
2731,10.0,Card,Completed,TXN002731
2732,5.75,Cash,Completed,TXN002732
2733,18.75,Cash,Completed,TXN002733
2734,11.0,App,Completed,TXN002734
2735,14.0,Card,Completed,TXN002735
2736,14.25,App,Completed,TXN002736
2737,6.5,App,Completed,TXN002737
2738,6.5,Cash,Completed,TXN002738
2739,8.0,Cash,Completed,TXN002739
2740,14.25,Cash,Completed,TXN002740
2741,3.25,App,Completed,TXN002741
2742,7.25,App,Completed,TXN002742
2743,14.75,Cash,Completed,TXN002743
2744,18.5,Cash,Completed,TXN002744
2745,6.0,Card,Completed,TXN002745
2746,11.0,Cash,Completed,TXN002746
2747,11.0,App,Completed,TXN002747
2748,20.25,Cash,Completed,TXN002748
2749,11.0,Card,Completed,TXN002749
2750,6.5,Cash,Completed,TXN002750
2751,16.0,Card,Completed,TXN002751
2752,20.0,Cash,Completed,TXN002752
2753,5.25,Card,Completed,TXN002753
2754,8.0,Card,Completed,TXN002754
2755,11.5,Card,Completed,TXN002755
2756,4.5,Card,Completed,TXN002756
2757,3.25,Card,Completed,TXN002757
2758,3.0,Card,Completed,TXN002758
2759,9.75,Card,Completed,TXN002759
2760,19.5,Card,Completed,TXN002760
2761,3.25,Card,Completed,TXN002761
2762,7.5,Cash,Completed,TXN002762
2763,10.75,App,Completed,TXN002763
2764,4.25,Cash,Completed,TXN002764
2765,5.75,Card,Completed,TXN002765
2766,16.75,Card,Completed,TXN002766
2767,16.5,App,Completed,TXN002767
2768,20.25,Cash,Completed,TXN002768
2769,10.5,Cash,Completed,TXN002769
