OrderID,CustomerID,LocationID,PromoID,OrderDate,TotalAmount,PaymentType,OrderTime
1452,512,2,NULL,2024-03-19,16,App,13:09:00
1453,512,3,2,2024-03-17,22,Cash,08:47:00
1454,512,2,NULL,2024-03-21,14.5,Card,10:07:00
1455,512,1,NULL,2024-03-15,9.25,Cash,07:10:00
1456,513,3,1,2024-03-18,3.25,Card,08:24:00
1457,514,1,NULL,2024-02-28,6.5,Cash,09:06:00
1458,514,3,NULL,2024-03-05,14.75,Card,09:57:00
1459,514,3,NULL,2024-03-16,4.75,Cash,08:11:00
1460,515,3,NULL,2024-01-12,11,Card,16:47:00
1461,517,2,NULL,2024-03-23,16.25,Card,10:09:00
1462,517,2,2,2024-03-14,11.5,Card,10:08:00
1463,518,3,2,2024-03-29,6.5,Card,16:57:00
1464,518,3,2,2024-03-31,4,Card,14:28:00
1465,518,2,1,2024-03-31,20.5,App,15:02:00
1466,518,2,1,2024-03-30,15,App,12:26:00
1467,519,2,2,2024-03-25,4.25,App,12:02:00
1468,519,1,2,2024-03-24,16.25,Cash,11:17:00
1469,520,2,NULL,2024-03-03,9.75,App,14:10:00
1470,521,2,2,2024-03-27,4,App,16:45:00
1471,521,3,NULL,2024-03-31,12.75,Card,08:30:00
1472,522,3,1,2024-03-18,17.25,Card,14:01:00
1473,522,2,1,2024-03-01,6.75,Cash,10:11:00
1474,523,2,2,2024-03-08,12.5,Cash,09:21:00
1475,523,3,2,2024-02-28,13.5,Card,11:42:00
1476,523,3,1,2024-03-29,9,Cash,10:31:00
1477,524,3,NULL,2024-03-26,11.75,App,12:15:00
1478,524,2,NULL,2024-03-23,7,Card,15:38:00
1479,524,2,2,2024-03-30,3.25,App,07:26:00
1480,525,2,2,2024-02-27,4.5,App,14:36:00
1481,525,3,1,2024-02-17,15,Cash,07:02:00
1482,525,1,NULL,2024-03-08,11.75,App,13:11:00
1483,525,2,NULL,2024-03-14,6.5,App,08:53:00
1484,526,3,1,2024-03-27,4.25,Cash,07:18:00
1485,526,3,1,2024-03-15,16,App,15:03:00
1486,528,3,1,2024-03-25,12,App,17:13:00
1487,528,3,2,2024-03-24,19.5,Cash,15:25:00
1488,528,2,2,2024-03-29,7,Card,13:07:00
1489,529,3,1,2024-03-25,13.75,Cash,11:24:00
1490,529,3,NULL,2024-01-17,4.75,Card,12:23:00
1491,529,3,NULL,2024-02-23,3.25,App,14:41:00
1492,529,2,2,2024-03-28,7.25,Cash,16:40:00
1493,529,3,1,2024-01-26,16.5,App,15:37:00
1494,529,2,2,2024-03-04,3,Card,12:07:00
1495,530,2,1,2024-02-09,17.5,Card,14:56:00
1496,533,1,1,2024-03-26,2.75,Card,13:42:00
1497,533,1,NULL,2024-03-12,8.25,App,11:04:00
1498,534,1,NULL,2024-02-28,11,Cash,09:26:00
1499,534,1,NULL,2024-03-13,19.25,Cash,16:30:00
1500,534,1,NULL,2024-02-25,4.25,Cash,15:55:00
1501,535,1,2,2024-02-07,11.25,Card,09:29:00
1502,537,2,NULL,2024-03-30,12.5,App,10:40:00
1503,537,1,1,2024-03-30,11.75,Cash,15:11:00
1504,537,3,2,2024-03-29,12.75,Card,17:07:00
1505,541,1,NULL,2024-03-26,10.75,Card,15:16:00
1506,542,1,NULL,2024-01-20,7.25,App,12:18:00
1507,542,1,2,2024-03-20,7.25,Card,13:16:00
1508,542,2,1,2024-03-04,3,Cash,13:38:00
1509,542,1,NULL,2024-02-05,6.25,Cash,11:53:00
1510,542,2,NULL,2024-02-25,7.5,App,12:16:00
1511,542,1,2,2024-02-06,4.5,Card,16:32:00
1512,542,2,2,2024-02-19,7.75,Cash,09:13:00
1513,543,1,1,2024-02-05,6.5,Cash,10:17:00
1514,544,1,NULL,2024-03-27,9.75,App,17:23:00
1515,544,1,2,2024-03-31,14.5,App,10:12:00
1516,546,3,1,2024-03-21,6,Cash,12:15:00
1517,546,3,NULL,2024-03-24,15.5,Card,09:45:00
1518,546,3,NULL,2024-03-12,6,Card,10:13:00
1519,547,2,2,2024-03-16,20.5,Card,15:00:00
1520,548,2,1,2024-03-31,11,App,08:26:00
1521,549,3,NULL,2024-03-30,15.5,Cash,13:46:00
1522,549,2,NULL,2024-03-30,9.75,Cash,12:21:00
1523,549,2,NULL,2024-03-31,11,Card,11:36:00
1524,549,2,NULL,2024-03-28,10.25,App,20:32:00
1525,549,1,NULL,2024-03-27,5.25,App,13:52:00
1526,549,3,NULL,2024-03-30,7,Cash,13:22:00
1527,549,3,NULL,2024-03-28,13,Card,08:49:00
1528,550,3,2,2024-03-31,7,Card,11:51:00
1529,550,2,2,2024-02-17,17.5,Cash,09:16:00
1530,551,1,NULL,2024-03-10,3.25,App,11:56:00
1531,552,1,2,2024-03-27,6.5,Card,14:51:00
1532,553,2,NULL,2024-03-24,12,Card,12:37:00
1533,553,3,NULL,2024-03-19,10.75,App,08:45:00
1534,554,3,1,2024-03-24,4.75,Card,12:06:00
1535,554,1,2,2024-03-29,16.25,App,09:47:00
1536,554,1,1,2024-03-29,10.25,Card,09:47:00
1537,555,3,2,2024-03-27,16.75,Card,17:07:00
1538,556,3,NULL,2024-03-31,14,Cash,16:47:00
1539,556,3,1,2024-03-29,13,App,10:11:00
1540,557,1,NULL,2024-02-09,21.75,Card,14:32:00
1541,557,2,1,2024-03-03,6.5,App,14:32:00
1542,557,3,2,2024-02-29,17,App,14:05:00
1543,558,3,NULL,2024-01-28,7.5,Card,07:05:00
1544,558,3,2,2024-03-24,18.75,App,18:37:00
1545,558,3,2,2024-03-14,17.25,Card,10:02:00
1546,558,3,NULL,2024-01-21,12.75,Cash,12:45:00
1547,558,2,1,2024-02-12,15.75,App,08:06:00
1548,558,2,1,2024-01-23,12.25,Cash,08:53:00
1549,558,3,2,2024-03-12,15.25,Cash,10:04:00
1550,558,2,NULL,2024-02-20,13,App,15:45:00
1551,558,2,2,2024-03-21,8.5,Cash,07:06:00
1552,559,2,2,2024-02-25,11.25,Cash,15:31:00
1553,559,1,1,2024-01-10,18.25,Card,12:09:00
1554,560,1,NULL,2024-03-06,18,Card,08:00:00
1555,560,2,2,2024-03-20,4,Card,15:11:00
1556,561,1,NULL,2024-02-03,11.25,Cash,16:48:00
1557,562,2,NULL,2024-01-26,11.75,Card,09:23:00
1558,562,1,NULL,2024-03-26,13,Card,15:36:00
1559,562,2,NULL,2024-03-10,19.25,Cash,08:31:00
1560,563,3,1,2024-02-14,13.5,Cash,12:34:00
1561,563,2,NULL,2024-03-12,17,Card,09:26:00
1562,563,1,2,2024-02-01,14.5,App,12:05:00
1563,563,2,NULL,2024-03-29,18.25,App,11:18:00
1564,564,2,NULL,2024-03-22,7,Card,14:16:00
1565,564,3,NULL,2024-03-15,15.25,App,14:46:00
1566,564,2,1,2024-03-27,14.25,Card,12:48:00
1567,564,3,2,2024-03-14,10.5,Card,11:32:00
1568,565,1,2,2024-02-22,11.75,App,08:27:00
1569,565,1,NULL,2024-02-20,13.75,App,09:53:00
1570,565,1,2,2024-03-20,10.5,App,09:26:00
1571,566,1,2,2024-03-20,2.75,Card,12:50:00
1572,566,1,2,2024-03-18,16.75,Cash,13:33:00
1573,566,1,1,2024-03-20,7.25,Cash,15:41:00
1574,566,1,1,2024-03-28,17.75,Card,11:56:00
1575,566,2,1,2024-03-24,4.75,Card,07:54:00
1576,566,3,1,2024-03-17,4.25,Card,11:42:00
1577,566,3,NULL,2024-03-16,10.25,Card,15:12:00
1578,566,3,NULL,2024-03-29,10,Cash,14:40:00
1579,566,1,NULL,2024-03-28,13.5,App,13:06:00
1580,566,3,2,2024-03-25,11.25,Card,08:59:00
1581,567,3,NULL,2024-01-03,11.25,Card,14:37:00
1582,567,1,NULL,2024-03-07,6.5,App,13:02:00
1583,567,3,1,2024-01-19,21.25,Card,07:16:00
1584,567,3,1,2024-03-05,7,Card,09:59:00
1585,567,2,2,2024-01-24,2.75,Card,09:42:00
1586,567,2,NULL,2024-01-06,2.75,App,10:55:00
1587,567,3,2,2024-03-29,6.75,App,09:40:00
1588,569,2,2,2024-03-28,6.5,Cash,17:44:00
1589,569,2,1,2024-03-18,18.5,Card,20:58:00
1590,570,3,NULL,2024-03-18,5.25,App,20:32:00
1591,570,2,NULL,2024-03-09,13,App,12:17:00
1592,570,2,NULL,2024-03-07,13.25,Cash,08:48:00
1593,570,3,1,2024-03-29,5.25,Card,15:44:00
1594,570,2,NULL,2024-03-09,16.25,Card,11:02:00
1595,570,3,NULL,2024-03-15,3.25,App,12:18:00
1596,570,3,1,2024-03-15,5.25,Card,12:05:00
1597,570,1,NULL,2024-03-21,10.5,Cash,08:36:00
1598,570,3,1,2024-03-11,18,Card,12:10:00
1599,570,3,2,2024-03-24,19,Card,10:23:00
1600,572,3,NULL,2024-02-29,9,Cash,11:37:00
1601,572,1,NULL,2024-03-03,9.75,Cash,17:10:00
1602,572,3,2,2024-03-06,15,Cash,14:51:00
1603,572,2,NULL,2024-03-25,23.25,Card,12:16:00
1604,573,2,NULL,2024-01-20,5.25,Cash,08:09:00
1605,573,2,NULL,2024-01-20,5.25,Card,08:08:00
1606,574,3,2,2024-02-24,7,Card,14:01:00
1607,574,1,1,2024-03-27,4.75,Card,09:21:00
1608,574,1,1,2024-01-14,9.25,Cash,08:43:00
1609,575,2,NULL,2024-02-23,16.75,Cash,14:46:00
1610,575,3,1,2024-02-29,19.25,Card,15:00:00
1611,576,1,1,2024-03-01,4.5,Card,08:48:00
1612,576,1,NULL,2024-03-13,5.5,Cash,14:50:00
1613,576,1,NULL,2024-01-10,3.25,Card,13:11:00
1614,578,1,NULL,2024-03-25,3,Card,17:40:00
1615,578,2,2,2024-03-29,14.5,App,13:15:00
1616,578,3,1,2024-03-09,17.25,Cash,08:09:00
1617,578,3,NULL,2024-03-20,8.25,Cash,07:48:00
1618,578,2,1,2024-03-16,3.25,Card,13:10:00
1619,578,1,2,2024-03-12,19.75,Card,11:45:00
1620,578,2,2,2024-03-28,22.75,Card,09:05:00
1621,578,2,1,2024-03-16,14.5,Cash,12:38:00
1622,578,1,NULL,2024-03-07,7.5,Card,12:34:00
1623,578,3,1,2024-03-20,12.75,Cash,10:15:00
1624,579,3,NULL,2024-03-03,8,Cash,07:21:00
1625,579,1,2,2024-03-15,19,App,13:45:00
1626,579,3,NULL,2024-03-07,12.25,App,11:14:00
1627,579,1,2,2024-03-16,16,Card,09:55:00
1628,580,3,NULL,2024-02-04,4.5,App,09:48:00
1629,580,1,NULL,2024-01-13,10,Card,14:51:00
1630,580,3,NULL,2024-01-24,12,Card,07:13:00
1631,580,3,2,2024-02-04,12.25,Cash,07:32:00
1632,581,1,2,2024-02-27,7,Card,11:12:00
1633,581,2,2,2024-03-21,14,Card,07:48:00
1634,582,1,2,2024-03-04,18.5,Cash,08:02:00
1635,582,2,NULL,2024-03-20,17,App,07:42:00
1636,582,1,NULL,2024-03-19,9,Cash,10:36:00
1637,582,3,NULL,2024-03-17,5.25,Cash,12:28:00
1638,583,3,1,2024-03-01,15.75,Card,08:10:00
1639,583,2,NULL,2024-02-24,16.5,Cash,11:15:00
1640,583,1,NULL,2024-03-02,13.75,Card,10:30:00
1641,583,1,2,2024-03-03,2.75,Cash,13:15:00
1642,583,1,NULL,2024-03-13,4,Card,16:45:00
1643,583,1,2,2024-03-05,13,Cash,11:01:00
1644,584,2,1,2024-03-27,6.75,App,11:45:00
1645,584,2,1,2024-03-16,6.5,Cash,13:45:00
1646,585,3,NULL,2024-03-29,4.25,Cash,17:40:00
1647,585,1,NULL,2024-03-29,7.25,Card,14:29:00
1648,585,3,NULL,2024-03-13,3,Card,11:24:00
1649,585,1,1,2024-03-27,4.25,App,15:11:00
1650,586,2,NULL,2024-03-31,3,App,12:18:00
1651,586,1,NULL,2024-03-28,9,App,10:05:00
1652,586,2,NULL,2024-03-28,7.5,App,14:18:00
1653,586,2,NULL,2024-03-30,20.75,App,12:00:00
1654,587,1,NULL,2024-03-21,4.25,App,19:26:00
1655,588,3,NULL,2024-01-26,4.5,App,16:01:00
1656,588,1,NULL,2024-01-31,8,Cash,17:58:00
1657,588,3,1,2024-02-10,7.25,Cash,07:01:00
1658,588,3,NULL,2024-02-15,12.75,Card,14:06:00
1659,588,1,1,2024-01-18,4.75,Cash,14:32:00
1660,588,2,2,2024-03-26,4.5,Card,11:01:00
1661,589,3,1,2024-03-31,15.75,Card,16:16:00
1662,590,2,NULL,2024-03-28,9,Cash,15:58:00
1663,591,2,1,2024-03-18,23.75,Cash,11:47:00
1664,592,1,1,2024-03-05,13.25,Card,11:17:00
1665,593,3,NULL,2024-02-25,3,Card,14:26:00
1666,593,2,1,2024-03-19,14.75,Card,11:05:00
1667,594,2,NULL,2024-03-05,17.75,Card,12:51:00
1668,595,3,1,2024-03-28,4.5,Card,13:51:00
1669,595,2,2,2024-03-31,16.5,App,13:34:00
1670,595,2,2,2024-03-31,14,Card,11:24:00
1671,595,2,2,2024-03-29,4.75,App,17:55:00
1672,595,3,1,2024-03-26,11.75,Cash,10:38:00
1673,596,2,2,2024-03-10,8,Cash,13:23:00
1674,596,1,2,2024-03-26,14.5,Cash,16:22:00
1675,596,2,NULL,2024-03-29,7.5,App,11:05:00
1676,596,3,NULL,2024-03-15,11.25,App,10:40:00
1677,597,3,2,2024-02-28,7.5,Card,09:29:00
1678,598,3,1,2024-03-17,6.5,App,08:03:00
1679,600,2,2,2024-02-13,8.25,Card,10:59:00
1680,600,2,2,2024-03-02,6.75,App,09:00:00
1681,600,2,NULL,2024-03-18,9.5,App,13:17:00
1682,601,3,1,2024-03-07,6.5,Card,14:50:00
1683,601,2,NULL,2024-03-05,7,Cash,14:34:00
1684,602,2,1,2024-03-29,21,Card,08:40:00
1685,602,3,1,2024-01-30,4,Cash,07:40:00
1686,603,3,1,2024-03-15,9,Cash,09:45:00
1687,603,1,NULL,2024-02-07,16.25,Card,15:57:00
1688,604,3,2,2024-02-15,10.25,Card,09:21:00
1689,604,1,1,2024-03-09,12.5,App,13:01:00
1690,605,3,NULL,2024-03-30,17.5,App,16:02:00
1691,605,3,NULL,2024-03-15,2.75,Card,19:47:00
1692,605,2,2,2024-03-21,14.25,Card,10:53:00
1693,605,1,2,2024-03-26,21,App,11:11:00
1694,606,1,NULL,2024-03-25,3,Card,10:43:00
1695,607,1,NULL,2024-02-21,8.5,Card,14:36:00
1696,607,2,2,2024-02-23,20.5,Cash,07:08:00
1697,608,2,NULL,2024-03-28,5.25,App,08:45:00
1698,608,1,NULL,2024-03-23,15,Card,10:31:00
1699,609,2,NULL,2024-01-27,4.75,Card,17:21:00
1700,609,2,1,2024-02-08,18.25,App,11:16:00
1701,609,1,1,2024-02-13,18,Cash,10:14:00
1702,609,3,2,2024-02-24,8.75,App,07:21:00
1703,609,2,NULL,2024-01-16,8.75,Card,13:42:00
1704,609,3,1,2024-03-18,14.75,Card,10:59:00
1705,609,2,NULL,2024-03-07,12.5,Card,11:30:00
1706,609,1,2,2024-02-13,14.5,Cash,11:57:00
1707,610,3,1,2024-03-30,9.25,App,10:25:00
1708,610,1,NULL,2024-03-26,4,Card,07:54:00
1709,610,2,2,2024-03-25,7.5,Cash,07:36:00
1710,610,1,NULL,2024-03-29,14.5,App,09:22:00
1711,611,1,NULL,2024-02-14,16.25,Cash,14:53:00
1712,611,2,NULL,2024-02-13,4.5,Card,16:11:00
1713,611,2,1,2024-03-04,14.25,App,09:02:00
1714,612,1,2,2024-02-11,15.75,Card,07:51:00
1715,612,2,NULL,2024-03-13,4.5,Card,15:15:00
1716,613,3,NULL,2024-03-02,12.25,Cash,17:03:00
1717,613,3,NULL,2024-02-26,4.75,Cash,14:24:00
1718,613,3,2,2024-03-17,7,App,16:37:00
1719,613,1,1,2024-03-10,20.5,App,10:27:00
1720,613,3,NULL,2024-03-11,10.25,App,12:58:00
1721,613,2,2,2024-03-31,14.75,Cash,08:33:00
1722,614,2,1,2024-03-07,5.5,Card,07:27:00
1723,614,2,NULL,2024-03-21,2.75,Cash,09:57:00
1724,614,3,1,2024-03-14,9,Card,07:27:00
1725,614,1,2,2024-03-29,3.25,App,13:44:00
1726,615,1,NULL,2024-03-30,4,App,08:29:00
1727,615,3,NULL,2024-03-30,13.75,Card,11:27:00
1728,615,3,2,2024-03-22,7.5,Cash,12:39:00
1729,615,3,NULL,2024-03-23,19.5,Card,11:59:00
1730,615,2,NULL,2024-03-09,12.5,Card,09:24:00
1731,615,3,NULL,2024-03-14,6,App,16:20:00
1732,615,2,NULL,2024-03-05,9,Card,10:54:00
1733,615,2,2,2024-03-16,11,Card,12:43:00
1734,616,1,2,2024-03-27,19,Cash,09:58:00
1735,617,2,1,2024-03-26,18,Card,14:11:00
1736,617,3,1,2024-03-31,15.75,App,09:51:00
1737,617,2,NULL,2024-03-24,5.25,Cash,09:06:00
1738,617,3,NULL,2024-03-31,16,App,13:07:00
1739,617,1,1,2024-03-28,17.75,Cash,07:08:00
1740,617,3,NULL,2024-03-23,22.25,Card,10:23:00
1741,617,3,2,2024-03-26,4,App,08:57:00
1742,618,2,NULL,2024-01-28,4,Cash,14:39:00
1743,618,2,NULL,2024-03-10,9.75,Cash,12:38:00
1744,618,2,NULL,2024-02-27,14.5,Card,07:06:00
1745,618,1,2,2024-01-29,11,Cash,07:25:00
1746,620,1,2,2024-03-29,13.25,Cash,08:36:00
1747,620,2,NULL,2024-03-31,16.75,App,09:42:00
1748,621,1,1,2024-03-20,16.75,Card,07:24:00
1749,621,1,NULL,2024-03-31,4.25,Card,11:31:00
1750,621,3,NULL,2024-03-21,20.75,Card,08:56:00
1751,621,1,NULL,2024-03-25,19.75,App,10:17:00
1752,622,3,2,2024-03-12,2.75,App,12:13:00
1753,624,3,NULL,2024-03-24,12.25,App,14:00:00
1754,624,2,NULL,2024-03-31,22.75,Card,11:18:00
1755,625,3,NULL,2024-03-04,11.25,App,13:17:00
1756,625,1,NULL,2024-01-17,8.5,Cash,08:12:00
1757,626,1,2,2024-03-31,3.25,Cash,07:51:00
1758,626,2,NULL,2024-03-10,6,Cash,20:09:00
1759,626,3,NULL,2024-03-19,19.25,Card,12:05:00
1760,626,3,1,2024-03-14,15.5,App,10:15:00
1761,626,1,NULL,2024-03-19,5.75,App,12:51:00
1762,626,2,2,2024-03-15,15.75,Cash,11:16:00
1763,627,3,2,2024-03-31,9.25,Cash,17:16:00
1764,628,3,NULL,2024-02-03,12,App,07:54:00
1765,629,2,NULL,2024-03-10,12,Card,16:00:00
1766,629,3,1,2024-03-20,13.25,Cash,14:28:00
1767,630,3,NULL,2024-03-24,16.75,Cash,17:23:00
1768,630,2,NULL,2024-01-26,4,App,10:11:00
1769,631,3,NULL,2024-03-31,17.75,Cash,09:48:00
1770,631,3,1,2024-03-15,8.75,Cash,12:12:00
1771,633,2,NULL,2024-03-30,10.5,Card,13:03:00
1772,633,3,1,2024-03-21,15.5,App,08:50:00
1773,633,3,2,2024-03-24,14.75,Card,20:45:00
1774,633,1,NULL,2024-02-23,4.5,Cash,12:07:00
1775,633,1,1,2024-03-03,7.75,App,11:41:00
1776,633,1,NULL,2024-02-25,4.5,App,14:33:00
1777,633,3,1,2024-03-09,13.75,App,17:23:00
1778,633,3,1,2024-02-27,12.5,App,07:17:00
1779,633,3,NULL,2024-03-30,8.5,Cash,12:49:00
1780,633,3,NULL,2024-03-29,4.75,Card,14:38:00
1781,634,1,NULL,2024-03-21,21.75,Card,07:42:00
1782,634,1,1,2024-02-19,3,Card,10:53:00
1783,634,3,2,2024-02-26,21.5,Cash,07:55:00
1784,635,2,2,2024-03-14,19.25,Card,13:36:00
1785,635,2,1,2024-03-18,16.5,App,08:47:00
1786,635,2,NULL,2024-03-30,13.5,Cash,16:29:00
1787,635,1,NULL,2024-03-07,5.5,Cash,07:11:00
1788,635,2,1,2024-03-10,8,Card,08:21:00
1789,635,1,NULL,2024-03-16,6.5,App,11:30:00
1790,635,2,1,2024-02-02,12.75,App,10:34:00
1791,636,1,1,2024-03-26,12,Cash,11:59:00
1792,636,2,NULL,2024-03-22,11.75,Card,12:04:00
1793,636,3,NULL,2024-03-30,15.5,Card,09:20:00
1794,636,1,NULL,2024-03-19,15.5,App,07:49:00
1795,637,2,NULL,2024-01-22,7.25,Cash,13:27:00
1796,637,3,NULL,2024-01-25,4.75,Card,10:43:00
1797,637,3,NULL,2024-01-14,16.75,App,12:45:00
1798,638,1,NULL,2024-01-17,4.5,App,09:45:00
1799,638,1,NULL,2024-02-11,18.25,App,16:52:00
1800,638,1,NULL,2024-03-07,15.25,Card,09:20:00
1801,638,3,NULL,2024-01-18,18,App,07:35:00
1802,638,1,1,2024-01-31,18.25,Card,14:15:00
1803,640,3,NULL,2024-03-29,17.75,Card,13:04:00
1804,640,2,2,2024-03-18,23.25,App,16:10:00
1805,641,3,NULL,2024-03-06,17,Cash,11:32:00
1806,641,2,2,2024-03-17,13,Card,11:16:00
1807,641,2,NULL,2024-03-12,7.5,Card,08:20:00
1808,641,3,NULL,2024-03-25,12.75,App,10:47:00
1809,643,2,2,2024-03-08,16,Cash,09:01:00
1810,643,1,NULL,2024-03-01,4,Card,11:36:00
1811,643,1,2,2024-02-26,16.5,Cash,11:25:00
1812,643,3,2,2024-02-24,6.5,App,10:15:00
1813,643,2,NULL,2024-01-27,14.25,Cash,12:35:00
1814,643,1,1,2024-01-30,3,App,09:41:00
1815,644,2,1,2024-01-14,14.25,Cash,07:14:00
1816,644,1,NULL,2024-02-16,19.75,App,17:32:00
1817,644,3,NULL,2024-03-16,6,App,14:34:00
1818,645,3,1,2024-03-22,9.5,App,14:05:00
1819,645,3,1,2024-01-20,15.25,Cash,07:48:00
1820,645,1,2,2024-01-12,7.5,Card,16:20:00
1821,645,3,1,2024-02-21,7.5,App,14:40:00
1822,647,1,2,2024-03-30,11,Card,11:28:00
1823,648,2,1,2024-03-23,22.75,App,16:36:00
1824,649,3,1,2024-03-15,11.75,App,12:45:00
1825,649,3,NULL,2024-03-12,3.25,Card,09:56:00
1826,649,2,1,2024-03-22,15,Cash,12:34:00
1827,649,1,NULL,2024-03-11,11.75,Card,13:35:00
1828,649,1,1,2024-03-06,14,App,14:15:00
1829,649,1,NULL,2024-03-13,13.5,Card,14:10:00
1830,649,2,2,2024-03-18,13,Card,10:19:00
1831,649,1,2,2024-03-13,16.5,Cash,08:31:00
1832,649,2,NULL,2024-03-10,11.75,Card,13:16:00
1833,649,2,NULL,2024-03-27,4.5,Card,15:56:00
1834,650,3,2,2024-02-03,4.25,Cash,12:00:00
1835,651,1,NULL,2024-03-26,10.25,Card,09:14:00
1836,651,1,1,2024-03-17,12.25,Card,12:07:00
1837,651,1,NULL,2024-03-16,7.5,App,14:45:00
1838,651,1,1,2024-03-26,4.75,Cash,07:44:00
1839,653,3,NULL,2024-01-27,17,App,12:21:00
1840,653,2,NULL,2024-02-19,20.25,App,11:30:00
1841,653,3,2,2024-02-09,17.25,App,08:38:00
1842,655,1,NULL,2024-01-20,11,App,13:37:00
1843,656,2,1,2024-03-10,9.75,Cash,12:16:00
1844,656,1,1,2024-03-18,9.5,App,10:17:00
1845,657,2,NULL,2024-03-04,4,Card,08:16:00
1846,658,3,1,2024-02-21,13,Cash,09:33:00
1847,659,3,NULL,2024-02-29,7.25,Card,10:02:00
1848,659,2,NULL,2024-01-14,4.25,Cash,07:16:00
1849,659,3,2,2024-01-28,12.75,App,09:42:00
1850,659,1,1,2024-01-08,10.25,App,11:40:00
1851,659,1,NULL,2024-01-05,7,Cash,07:08:00
1852,659,3,1,2024-03-11,21.25,App,13:37:00
1853,659,2,NULL,2024-01-24,22.75,App,07:15:00
1854,659,2,1,2024-03-18,11,Card,19:07:00
1855,659,1,2,2024-03-05,17.5,Cash,10:26:00
1856,659,3,2,2024-03-26,12.25,Card,11:08:00
1857,660,2,NULL,2024-03-04,5.25,Card,15:42:00
1858,660,2,2,2024-03-31,3.25,Card,12:37:00
1859,660,1,2,2024-02-16,7,Cash,11:10:00
1860,661,2,NULL,2024-03-27,24,App,11:56:00
1861,661,1,2,2024-03-09,16.5,Card,14:40:00
1862,661,3,NULL,2024-02-25,14.75,Cash,16:01:00
1863,661,1,1,2024-02-29,8,App,10:02:00
1864,661,1,NULL,2024-03-16,7.25,Cash,11:52:00
1865,661,2,NULL,2024-03-10,4.25,App,14:54:00
1866,661,1,NULL,2024-03-01,15.25,Card,08:07:00
1867,661,1,2,2024-03-12,6.5,App,10:56:00
1868,661,3,NULL,2024-03-28,11.5,Cash,10:19:00
1869,663,3,NULL,2024-02-11,7,Card,10:18:00
1870,663,3,NULL,2024-02-25,11.75,App,12:30:00
1871,663,1,2,2024-03-22,9.5,App,13:22:00
1872,664,3,2,2024-02-15,14,Card,11:16:00
1873,664,1,NULL,2024-02-13,4.75,Cash,12:28:00
1874,664,1,1,2024-03-14,9,App,12:06:00
1875,664,1,NULL,2024-03-24,4.75,Card,17:57:00
1876,665,3,1,2024-03-10,4.75,App,09:08:00
1877,666,3,NULL,2024-03-31,14.25,Cash,10:51:00
1878,666,1,1,2024-03-21,7.25,Card,11:14:00
1879,666,2,2,2024-03-22,7,Cash,07:22:00
1880,666,1,1,2024-03-25,9.25,Cash,14:13:00
1881,666,2,NULL,2024-03-24,11.75,Card,08:54:00
1882,666,1,NULL,2024-03-28,4,Cash,13:17:00
1883,666,2,NULL,2024-03-30,10,Cash,12:56:00
1884,666,1,NULL,2024-03-28,18,Card,14:54:00
1885,666,1,1,2024-03-31,10.75,App,07:07:00
1886,666,2,1,2024-03-24,11.75,Card,08:50:00
1887,667,1,NULL,2024-01-09,17.5,Cash,09:47:00
1888,667,1,NULL,2024-02-03,2.75,App,14:56:00
1889,668,3,NULL,2024-03-19,20.75,Card,14:09:00
1890,668,2,1,2024-02-16,13.5,Card,14:55:00
1891,669,3,2,2024-02-28,11,App,07:06:00
1892,670,3,1,2024-03-18,9.25,Cash,14:01:00
1893,671,2,NULL,2024-03-31,18.25,Card,14:17:00
1894,671,1,NULL,2024-03-28,7.25,App,14:23:00
1895,671,1,NULL,2024-02-24,3.25,App,12:21:00
1896,674,1,NULL,2024-03-26,19,App,09:10:00
1897,674,1,NULL,2024-02-28,9.25,App,12:35:00
1898,675,3,NULL,2024-03-30,6,Card,08:58:00
1899,675,3,NULL,2024-03-29,16.75,App,16:35:00
1900,675,1,2,2024-03-29,6,Cash,07:12:00
1901,676,2,1,2024-02-23,8,Card,18:23:00
1902,676,2,2,2024-02-21,4.75,Card,10:22:00
1903,676,2,NULL,2024-03-19,19,Cash,11:24:00
1904,677,2,NULL,2024-03-22,9.75,Card,13:38:00
1905,678,3,NULL,2024-02-28,13.75,Card,13:14:00
1906,678,1,1,2024-03-16,16.75,Cash,09:32:00
1907,679,1,NULL,2024-02-13,17.25,App,14:00:00
1908,680,3,1,2024-03-29,6.5,Cash,07:10:00
1909,680,1,1,2024-02-02,18,Card,11:19:00
1910,681,2,NULL,2024-03-08,5.75,Cash,08:59:00
1911,681,2,NULL,2024-03-20,15,Cash,15:14:00
1912,681,1,NULL,2024-03-31,4.75,App,14:22:00
1913,682,1,2,2024-03-25,23,Card,08:36:00
1914,682,3,NULL,2024-03-26,8,Card,08:16:00
1915,682,1,NULL,2024-03-18,19.75,Cash,14:31:00
1916,682,1,NULL,2024-03-21,4.5,Cash,08:39:00
1917,682,3,NULL,2024-03-22,6.5,App,13:03:00
1918,683,3,NULL,2024-03-17,15.75,App,12:07:00
1919,683,3,NULL,2024-02-19,9,App,13:27:00
1920,684,3,NULL,2024-03-24,4.5,App,16:00:00
1921,684,3,1,2024-03-29,8.5,Card,08:50:00
1922,684,3,NULL,2024-03-19,10.5,Card,12:20:00
1923,684,2,NULL,2024-03-17,17.25,Cash,07:31:00
1924,684,3,NULL,2024-03-16,11.5,App,14:22:00
